fecha,temp_media,hum_media,rad_media,pres_media,precip_total,viento_media,n_registros
2024-09-25,25.63,37.84,9.34,1003.65,0.26,8.86,24
2024-09-26,25.18,38.03,11.13,1004.72,0.44,8.58,24
2024-09-27,27.4,35.83,10.1,1004.38,0.56,8.07,24
2024-09-28,26.67,36.26,15.51,1006.47,0.35,8.88,24
2024-09-29,26.81,36.67,13.17,1004.76,0.41,8.78,24
2024-09-30,25.49,35.6,15.74,1005.66,0.71,8.29,24
2024-10-01,26.08,35.52,13.29,1005.47,0.42,9.04,24
2024-10-02,27.3,36.65,12.57,1005.78,0.39,8.67,24
2024-10-03,25.69,37.2,9.72,1008.86,0.73,8.35,24
2024-10-04,25.6,38.06,8.43,1007.86,0.48,8.83,24
2024-10-05,25.22,36.56,6.53,1006.76,0.19,8.34,24
2024-10-06,25.76,38.01,13.59,1006.16,0.55,8.83,24
2024-10-07,27.71,35.5,13.37,1005.76,0.38,8.27,24
2024-10-08,25.95,37.63,11.47,1007.32,0.27,8.76,24
2024-10-09,27.58,37.13,13.83,1007.53,0.34,8.46,24
2024-10-10,25.11,38.02,12.72,1005.44,0.46,8.35,24
2024-10-11,25.13,37.22,12.36,1006.96,0.6,8.81,24
2024-10-12,25.24,37.8,14.8,1003.61,0.47,9.09,24
2024-10-13,26.93,37.96,13.55,1007.08,0.58,8.75,24
2024-10-14,26.63,35.16,10.28,1007.84,1.2,8.59,24
2024-10-15,26.57,36.98,8.11,1006.42,0.93,8.71,24
2024-10-16,25.8,36.27,14.8,1009.58,0.98,9.07,24
2024-10-17,27.48,37.21,13.54,1005.25,0.88,8.34,24
2024-10-18,27.33,35.2,11.67,1006.73,0.9,8.23,24
2024-10-19,26.98,35.54,6.23,1006.8,1.1,8.84,24
2024-10-20,27.2,36.46,13.95,1006.57,1.04,8.21,24
2024-10-21,26.96,49.64,17.65,1006.55,0.4,9.71,24
2024-10-22,25.79,51.98,16.25,1007.25,0.55,9.16,24
2024-10-23,25.73,49.08,13.69,1008.2,0.42,9.16,24
2024-10-24,25.8,50.96,18.72,1009.17,0.74,8.9,24
2024-10-25,27.94,50.95,14.81,1006.73,0.53,9.14,24
2024-10-26,25.9,48.46,14.83,1008.44,0.25,8.74,24
2024-10-27,28.12,51.51,17.37,1005.62,0.58,9.1,24
2024-10-28,26.44,51.95,15.5,1008.04,0.52,9.43,24
2024-10-29,26.73,51.41,19.48,1005.7,0.52,9.23,24
2024-10-30,27.75,49.28,18.2,1008.62,0.54,9.33,24
2024-10-31,26.61,49.51,16.27,1010.48,0.78,8.94,24
2024-11-01,26.74,48.61,14.35,1006.73,0.33,9.5,24
2024-11-02,28.12,50.68,13.22,1003.37,0.72,9.27,24
2024-11-03,27.65,50.71,13.47,1006.06,0.47,8.58,24
2024-11-04,25.49,48.72,17.0,1009.16,0.23,8.66,24
2024-11-05,26.6,47.33,16.88,1007.85,0.5,8.94,24
2024-11-06,27.78,50.37,17.09,1007.32,0.69,8.96,24
2024-11-07,27.09,48.56,15.36,1008.59,0.83,9.26,24
2024-11-08,27.73,51.19,13.71,1007.7,0.31,8.94,24
2024-11-09,25.71,49.83,14.24,1009.14,0.89,8.48,24
2024-11-10,25.72,50.19,15.4,1008.71,0.69,8.8,24
2024-11-11,26.81,51.63,15.43,1009.55,1.04,9.22,24
2024-11-12,26.25,47.55,16.7,1007.73,0.49,9.29,24
2024-11-13,27.76,49.5,17.43,1008.48,0.62,9.38,24
2024-11-14,26.1,50.0,13.89,1006.91,0.77,9.48,24
2024-11-15,26.23,51.92,18.31,1006.27,0.69,8.92,24
2024-11-16,26.23,49.89,14.79,1010.12,0.52,9.22,24
2024-11-17,26.66,50.97,14.61,1007.7,0.82,8.55,24
2024-11-18,27.75,50.44,14.22,1008.43,0.66,9.29,24
2024-11-19,25.57,53.41,16.17,1007.64,0.45,9.25,24
2024-11-20,27.49,51.71,15.46,1006.31,0.48,8.89,24
2024-11-21,27.54,53.46,16.43,1007.31,0.47,9.07,24
2024-11-22,27.44,50.29,15.57,1009.67,0.59,9.08,24
2024-11-23,26.82,51.99,17.95,1008.22,0.4,9.14,24
2024-11-24,28.02,51.13,17.6,1004.54,0.48,9.25,24
2024-11-25,28.62,58.15,9.98,1006.53,5.57,8.82,24
2024-11-26,29.67,55.97,7.24,1009.55,5.43,9.03,24
2024-11-27,27.36,57.78,10.55,1006.9,5.13,9.06,24
2024-11-28,27.6,55.99,9.78,1004.21,5.19,9.4,24
2024-11-29,28.42,55.4,14.54,1010.22,5.27,9.32,24
2024-11-30,27.51,56.37,12.13,1008.49,4.98,9.2,24
2024-12-01,28.29,58.86,9.69,1006.98,5.33,9.28,24
2024-12-02,27.89,59.81,10.4,1006.91,2.73,9.46,24
2024-12-03,27.41,60.08,4.55,1009.24,2.87,9.27,24
2024-12-04,27.85,56.98,8.79,1006.49,2.85,8.96,24
2024-12-05,28.33,56.07,3.86,1009.31,2.68,9.43,24
2024-12-06,28.35,58.39,12.47,1008.25,2.94,9.07,24
2024-12-07,28.68,55.74,10.78,1007.86,2.71,8.82,24
2024-12-08,29.52,56.71,4.02,1007.57,2.62,8.81,24
2024-12-09,29.67,56.31,5.21,1007.29,0.61,9.35,24
2024-12-10,28.64,54.99,10.0,1009.28,0.53,9.19,24
2024-12-11,27.45,55.05,8.76,1006.29,0.69,9.25,24
2024-12-12,28.47,55.93,10.32,1005.31,0.59,9.24,24
2024-12-13,29.17,55.63,8.12,1008.64,0.57,9.13,24
2024-12-14,29.7,57.46,13.75,1008.74,0.24,9.14,24
2024-12-15,27.89,57.53,10.19,1008.68,0.53,9.24,24
2024-12-16,28.06,59.82,13.22,1007.84,12.61,9.69,24
2024-12-17,29.28,56.97,7.29,1006.67,13.29,9.34,24
2024-12-18,28.02,55.54,13.16,1008.68,12.27,9.02,24
2024-12-19,28.01,56.11,14.12,1007.14,12.94,9.11,24
2024-12-20,27.47,60.3,9.04,1006.57,13.47,9.14,24
2024-12-21,28.63,58.21,12.2,1006.77,12.88,9.3,24
2024-12-22,29.29,55.85,8.28,1010.44,12.58,9.47,24
